iter	Passed	Remaining
4825	10859	11642
4826	10860	11639
4827	10862	11636
4828	10863	11632
4829	10865	11630
4830	10869	11630
4831	10872	11628
4832	10875	11626
4833	10877	11624
4834	10879	11621
4835	10882	11620
4836	10884	11617
4837	10886	11615
4838	10888	11612
4839	10889	11609
4840	10891	11606
4841	10894	11605
4842	10896	11602
4843	10898	11600
4844	10899	11596
4845	10901	11594
4846	10902	11591
4847	10904	11588
4848	10907	11587
4849	10909	11584
4850	10911	11581
4851	10912	11578
4852	10914	11576
4853	10916	11573
4854	10919	11571
4855	10921	11568
4856	10922	11565
4857	10924	11563
4858	10926	11560
4859	10928	11557
4860	10929	11554
4861	10932	11553
4862	10934	11550
4863	10935	11547
4864	10937	11544
4865	10939	11541
4866	10941	11538
4867	10942	11536
4868	10945	11534
4869	10946	11531
4870	10948	11528
4871	10950	11525
4872	10952	11523
4873	10953	11520
4874	10957	11519
4875	10959	11517
4876	10961	11514
4877	10962	11511
4878	10964	11508
4879	10966	11505
4880	10969	11504
4881	10971	11501
4882	10973	11498
4883	10974	11496
4884	10976	11493
4885	10977	11490
4886	10979	11487
4887	10982	11486
4888	10984	11483
4889	10986	11480
4890	10987	11477
4891	10989	11475
4892	10991	11472
4893	10994	11470
4894	10996	11467
4895	10997	11465
4896	10999	11462
4897	11000	11459
4898	11002	11456
4899	11003	11453
4900	11006	11451
4901	11008	11448
4902	11010	11445
4903	11011	11442
4904	11013	11440
4905	11015	11437
4906	11017	11435
4907	11020	11433
4908	11021	11430
4909	11023	11427
4910	11024	11424
4911	11026	11421
4912	11028	11418
4913	11029	11415
4914	11032	11413
4915	11034	11411
4916	11035	11408
4917	11037	11405
4918	11039	11402
4919	11040	11399
4920	11042	11396
4921	11046	11396
4922	11048	11393
4923	11049	11390
4924	11051	11387
4925	11052	11384
4926	11054	11381
4927	11056	11379
4928	11058	11377
4929	11061	11375
4930	11064	11374
4931	11066	11371
4932	11109	11411
4933	11113	11410
4934	11118	11411
4935	11125	11414
4936	11127	11411
4937	11128	11408
4938	11130	11405
4939	11132	11403
4940	11135	11401
4941	11136	11398
4942	11138	11395
4943	11140	11392
4944	11141	11389
4945	11143	11386
4946	11145	11384
4947	11147	11381
4948	11148	11378
4949	11150	11376
4950	11152	11373
4951	11154	11370
4952	11155	11367
4953	11157	11364
4954	11160	11363
4955	11161	11360
4956	11163	11357
4957	11165	11354
4958	11167	11351
4959	11169	11349
4960	11172	11348
4961	11174	11345
4962	11175	11342
4963	11177	11340
4964	11179	11337
4965	11181	11334
4966	11184	11332
4967	11185	11329
4968	11187	11327
4969	11189	11324
4970	11191	11321
4971	11192	11318
4972	11194	11316
4973	11197	11314
4974	11198	11311
4975	11200	11308
4976	11202	11305
4977	11203	11302
4978	11205	11300
4979	11208	11298
4980	11210	11296
4981	11212	11293
4982	11213	11290
4983	11215	11287
4984	11217	11284
4985	11218	11281
4986	11221	11279
4987	11223	11277
4988	11225	11274
4989	11226	11271
4990	11228	11268
4991	11230	11266
4992	11233	11265
4993	11236	11263
4994	11238	11260
4995	11240	11258
4996	11241	11255
4997	11244	11253
4998	11247	11251
4999	11248	11248
5000	11254	11250
5001	11256	11247
5002	11259	11246
5003	11261	11243
5004	11263	11240
5005	11264	11237
5006	11267	11235
5007	11268	11232
5008	11273	11233
5009	11276	11231
5010	11278	11229
5011	11283	11229
5012	11285	11226
5013	11287	11224
5014	11289	11221
5015	11291	11219
5016	11292	11216
5017	11297	11216
5018	11299	11214
5019	11301	11211
5020	11303	11208
5021	11304	11205
5022	11307	11203
5023	11309	11201
5024	11310	11198
5025	11311	11194
5026	11313	11191
5027	11314	11188
5028	11316	11186
5029	11319	11184
5030	11321	11181
5031	11322	11178
5032	11324	11175
5033	11325	11172
5034	11327	11170
5035	11329	11167
5036	11332	11165
5037	11333	11162
5038	11335	11160
5039	11337	11157
5040	11339	11154
5041	11340	11151
5042	11342	11148
5043	11345	11147
5044	11347	11144
5045	11348	11142
5046	11350	11139
5047	11352	11136
5048	11354	11134
5049	11358	11133
5050	11359	11130
5051	11362	11128
5052	11363	11125
5053	11365	11122
5054	11369	11121
5055	11371	11119
5056	11373	11117
5057	11375	11114
5058	11376	11111
5059	11378	11108
5060	11380	11105
5061	11383	11104
5062	11384	11101
5063	11386	11098
5064	11387	11095
5065	11389	11092
5066	11391	11090
5067	11394	11088
5068	11395	11085
5069	11397	11082
5070	11399	11080
5071	11401	11077
5072	11402	11074
5073	11404	11071
5074	11407	11069
5075	11408	11067
5076	11411	11064
5077	11412	11061
5078	11414	11058
5079	11415	11056
5080	11417	11053
5081	11420	11051
5082	11421	11048
5083	11423	11046
5084	11425	11043
5085	11426	11040
5086	11428	11037
5087	11430	11035
5088	11431	11031
5089	11433	11028
5090	11434	11026
5091	11436	11023
5092	11438	11020
5093	11439	11017
5094	11440	11014
5095	11442	11011
5096	11444	11009
5097	11446	11006
5098	11448	11003
5099	11450	11001
5100	11451	10998
5101	11453	10995
5102	11457	10994
5103	11459	10992
5104	11460	10989
5105	11463	10987
5106	11464	10984
5107	11466	10981
5108	11470	10981
5109	11472	10978
5110	11474	10976
5111	11477	10974
5112	11478	10971
5113	11482	10970
5114	11485	10969
5115	11487	10966
5116	11488	10963
5117	11490	10960
5118	11491	10957
5119	11495	10956
5120	11496	10953
5121	11498	10950
5122	11499	10947
5123	11501	10944
5124	11503	10941
5125	11504	10939
5126	11506	10936
5127	11508	10934
5128	11510	10931
5129	11511	10928
5130	11513	10925
5131	11515	10922
5132	11517	10920
5133	11519	10917
5134	11520	10915
5135	11522	10912
5136	11524	10909
5137	11526	10906
5138	11527	10903
5139	11529	10901
5140	11532	10899
5141	11533	10896
5142	11535	10893
5143	11536	10891
5144	11538	10888
5145	11540	10885
5146	11542	10883
5147	11544	10880
5148	11546	10878
5149	11548	10875
5150	11550	10873
5151	11552	10870
5152	11556	10869
5153	11559	10868
5154	11562	10866
5155	11565	10865
5156	11571	10866
5157	11573	10864
5158	11574	10861
5159	11576	10858
5160	11578	10856
5161	11581	10854
5162	11583	10851
5163	11584	10849
5164	11586	10846
5165	11588	10843
5166	11589	10840
5167	11591	10837
5168	11593	10835
5169	11595	10832
5170	11597	10830
5171	11598	10827
5172	11600	10824
5173	11602	10821
5174	11605	10820
5175	11607	10818
5176	11609	10815
5177	11611	10813
5178	11612	10810
5179	11614	10807
5180	11616	10804
5181	11618	10802
5182	11620	10799
5183	11621	10796
5184	11623	10793
5185	11625	10791
5186	11627	10788
5187	11629	10786
5188	11631	10784
5189	11633	10781
5190	11634	10778
5191	11636	10775
5192	11637	10772
5193	11639	10770
5194	11641	10767
5195	11644	10766
5196	11646	10763
5197	11648	10760
5198	11649	10757
5199	11651	10755
5200	11652	10752
5201	11655	10750
5202	11657	10748
5203	11661	10747
5204	11664	10745
5205	11668	10744
5206	11670	10742
5207	11673	10740
5208	11674	10737
5209	11676	10734
5210	11677	10732
5211	11680	10730
5212	11682	10727
5213	11683	10724
5214	11685	10721
5215	11687	10719
5216	11689	10716
5217	11691	10714
5218	11693	10712
5219	11694	10709
5220	11696	10706
5221	11698	10703
5222	11700	10701
5223	11701	10698
5224	11704	10696
5225	11706	10694
5226	11708	10691
5227	11709	10688
5228	11711	10685
5229	11712	10682
5230	11714	10679
5231	11718	10678
5232	11719	10676
5233	11721	10673
5234	11722	10670
5235	11724	10667
5236	11726	10664
5237	11727	10662
5238	11730	10660
5239	11732	10657
5240	11734	10655
5241	11736	10652
5242	11738	10649
5243	11739	10647
5244	11742	10645
5245	11743	10642
5246	11745	10639
5247	11747	10637
5248	11749	10634
5249	11750	10631
5250	11752	10628
5251	11755	10627
5252	11756	10624
5253	11758	10621
5254	11760	10619
5255	11762	10616
5256	11764	10614
5257	11770	10615
5258	11772	10612
5259	11774	10610
5260	11776	10607
5261	11777	10605
5262	11780	10602
5263	11781	10600
5264	11783	10597
5265	11784	10594
5266	11786	10591
5267	11788	10588
5268	11789	10585
5269	11793	10584
5270	11794	10582
5271	11796	10579
5272	11797	10576
5273	11799	10573
5274	11801	10571
5275	11804	10569
5276	11806	10566
5277	11807	10563
5278	11809	10560
5279	11811	10558
5280	11812	10555
5281	11814	10552
5282	11817	10551
5283	11818	10548
5284	11820	10545
5285	11822	10543
5286	11824	10540
5287	11825	10537
5288	11827	10534
5289	11830	10533
5290	11832	10531
5291	11834	10528
5292	11835	10525
5293	11837	10522
5294	11839	10520
5295	11841	10518
5296	11843	10515
5297	11846	10513
5298	11849	10512
5299	11851	10509
5300	11855	10509
5301	11858	10507
5302	11861	10506
5303	11869	10508
5304	11874	10509
5305	11879	10508
5306	11881	10506
5307	11882	10503
5308	11884	10501
5309	11886	10498
5310	11888	10496
5311	11889	10493
5312	11892	10491
5313	11894	10488
5314	11896	10485
5315	11897	10483
5316	11899	10480
5317	11901	10477
5318	11903	10475
5319	11905	10473
5320	11907	10470
5321	11908	10467
5322	11910	10465
5323	11911	10461
5324	11913	10458
5325	11915	10456
5326	11917	10454
5327	11918	10451
5328	11920	10448
5329	11922	10446
5330	11924	10443
5331	11925	10440
5332	11928	10438
5333	11930	10436
5334	11932	10433
5335	11933	10430
5336	11935	10428
5337	11936	10425
5338	11938	10422
5339	11941	10420
5340	11943	10418
5341	11944	10415
5342	11946	10412
5343	11947	10409
5344	11949	10406
5345	11951	10404
5346	11954	10402
5347	11955	10399
5348	11957	10396
5349	11958	10394
5350	11960	10391
5351	11962	10388
5352	11963	10385
5353	11966	10383
5354	11968	10381
5355	11970	10379
5356	11971	10376
5357	11973	10373
5358	11974	10370
5359	11978	10369
5360	11979	10366
5361	11981	10363
5362	11983	10361
5363	11984	10358
5364	11986	10355
5365	11988	10353
5366	11990	10350
5367	11992	10348
5368	11993	10345
5369	11995	10342
5370	11997	10340
5371	11999	10337
5372	12000	10334
5373	12003	10332
5374	12005	10330
5375	12006	10327
5376	12008	10324
5377	12009	10321
5378	12011	10318
5379	12014	10317
5380	12016	10315
5381	12018	10312
5382	12019	10309
5383	12021	10306
5384	12022	10303
5385	12024	10301
5386	12027	10299
5387	12028	10296
5388	12030	10294
5389	12033	10291
5390	12034	10289
5391	12036	10286
5392	12037	10283
5393	12040	10281
5394	12042	10279
5395	12045	10277
5396	12047	10274
5397	12049	10272
5398	12052	10270
5399	12055	10269
5400	12057	10266
5401	12059	10264
5402	12061	10261
5403	12062	10259
5404	12064	10256
5405	12066	10253
5406	12067	10251
5407	12069	10248
5408	12071	10245
5409	12073	10243
5410	12074	10240
5411	12077	10238
5412	12079	10236
5413	12082	10234
5414	12083	10231
5415	12085	10228
5416	12086	10226
5417	12091	10225
5418	12093	10223
5419	12096	10221
5420	12098	10219
5421	12101	10217
5422	12103	10215
5423	12105	10212
5424	12108	10211
5425	12110	10208
5426	12112	10206
5427	12114	10203
5428	12116	10201
5429	12117	10198
5430	12119	10196
5431	12121	10193
5432	12122	10190
5433	12126	10189
5434	12127	10186
5435	12129	10183
5436	12131	10180
5437	12132	10178
5438	12134	10175
5439	12137	10173
5440	12139	10171
5441	12140	10168
5442	12142	10166
5443	12144	10163
5444	12146	10160
5445	12147	10158
5446	12152	10157
5447	12154	10155
5448	12156	10152
5449	12157	10149
5450	12159	10147
5451	12160	10144
5452	12164	10143
5453	12165	10140
5454	12167	10137
5455	12169	10135
5456	12170	10132
5457	12172	10129
5458	12176	10128
5459	12177	10125
5460	12179	10122
5461	12180	10120
5462	12183	10117
5463	12184	10115
5464	12187	10113
5465	12189	10110
5466	12191	10108
5467	12192	10105
5468	12194	10102
5469	12195	10099
5470	12197	10097
5471	12201	10096
5472	12202	10093
5473	12204	10090
5474	12206	10088
5475	12207	10085
5476	12209	10082
5477	12211	10080
5478	12213	10077
5479	12215	10075
5480	12216	10072
5481	12218	10069
5482	12220	10067
5483	12222	10064
5484	12225	10063
5485	12227	10060
5486	12229	10058
5487	12230	10055
5488	12232	10052
5489	12233	10049
5490	12235	10047
5491	12240	10047
5492	12242	10044
5493	12244	10042
5494	12247	10040
5495	12250	10039
5496	12252	10036
5497	12253	10033
5498	12255	10031
5499	12257	10028
5500	12258	10025
5501	12260	10023
5502	12262	10021
5503	12264	10018
5504	12266	10015
5505	12268	10013
5506	12269	10010
5507	12271	10007
5508	12272	10004
5509	12276	10004
5510	12278	10001
5511	12279	9998
5512	12281	9995
5513	12282	9993
5514	12284	9990
5515	12287	9988
5516	12289	9985
5517	12290	9983
5518	12292	9980
5519	12294	9978
5520	12296	9975
5521	12299	9974
5522	12301	9971
5523	12303	9969
5524	12304	9966
5525	12306	9963
5526	12307	9960
5527	12309	9958
5528	12312	9956
5529	12314	9954
5530	12316	9951
5531	12317	9948
5532	12319	9945
5533	12320	9942
5534	12322	9940
5535	12325	9938
5536	12326	9935
5537	12328	9933
5538	12330	9930
5539	12332	9927
5540	12333	9925
5541	12336	9923
5542	12338	9920
5543	12339	9918
5544	12341	9915
5545	12342	9912
5546	12344	9909
5547	12345	9907
5548	12347	9904
5549	12351	9903
5550	12353	9900
5551	12354	9898
5552	12356	9895
5553	12358	9892
5554	12360	9890
5555	12362	9888
5556	12364	9885
5557	12365	9882
5558	12367	9879
5559	12369	9877
5560	12370	9874
5561	12372	9872
5562	12374	9869
5563	12376	9867
5564	12378	9864
5565	12379	9861
5566	12381	9859
5567	12382	9856
5568	12384	9853
5569	12387	9851
5570	12388	9849
5571	12390	9846
5572	12392	9844
5573	12393	9841
5574	12395	9838
5575	12397	9836
5576	12399	9834
5577	12401	9831
5578	12403	9828
5579	12404	9825
5580	12406	9823
5581	12408	9820
5582	12409	9818
5583	12414	9817
5584	12416	9815
5585	12418	9812
5586	12419	9810
5587	12421	9807
5588	12425	9806
5589	12522	9878
5590	12525	9877
5591	12530	9877
5592	12535	9877
5593	12538	9875
5594	12545	9876
5595	12555	9881
5596	12559	9879
5597	12573	9887
5598	12577	9886
5599	12585	9888
5600	12589	9887
5601	12596	9889
5602	12599	9887
5603	12603	9886
5604	12607	9886
5605	12611	9885
5606	12633	9897
5607	12636	9896
5608	12640	9895
5609	12643	9893
5610	12647	9892
5611	12650	9891
5612	12654	9890
5613	12658	9889
5614	12663	9889
5615	12666	9887
5616	12668	9885
5617	12672	9884
5618	12675	9882
5619	12677	9880
5620	12679	9877
5621	12684	9877
5622	12688	9876
5623	12692	9875
5624	12697	9876
5625	12701	9874
5626	12705	9874
5627	12710	9873
5628	12713	9872
5629	12717	9871
5630	12722	9871
5631	12724	9868
5632	12725	9865
5633	12727	9863
5634	12729	9860
5635	12729	9856
5636	12731	9854
5637	12735	9852
5638	12736	9850
5639	12738	9847
5640	12740	9844
5641	12741	9841
5642	12743	9839
5643	12744	9836
5644	12747	9834
5645	12749	9831
5646	12750	9829
5647	12752	9826
5648	12754	9824
5649	12756	9821
5650	12759	9819
5651	12760	9816
5652	12761	9813
5653	12763	9810
5654	12765	9808
5655	12766	9805
5656	12768	9802
5657	12770	9799
5658	12773	9798
5659	12774	9795
5660	12776	9792
5661	12777	9789
5662	12779	9787
5663	12781	9784
5664	12784	9782
5665	12785	9780
5666	12787	9777
5667	12788	9774
5668	12790	9771
5669	12792	9769
5670	12793	9766
5671	12796	9764
5672	12798	9761
5673	12800	9759
5674	12801	9756
5675	12803	9753
5676	12804	9750
5677	12806	9748
5678	12810	9746
5679	12811	9744
5680	12813	9741
5681	12814	9738
5682	12816	9735
5683	12818	9733
5684	12821	9731
5685	12823	9729
5686	12824	9726
5687	12826	9723
5688	12830	9722
5689	12833	9720
5690	12835	9718
5691	12837	9716
5692	12839	9713
5693	12841	9710
5694	12842	9708
5695	12848	9708
5696	12849	9705
5697	12851	9702
5698	12853	9700
5699	12855	9697
5700	12856	9695
5701	12860	9693
5702	12862	9691
5703	12863	9688
5704	12865	9685
5705	12867	9683
5706	12868	9680
5707	12871	9678
5708	12873	9675
5709	12875	9673
5710	12876	9670
5711	12878	9667
5712	12880	9665
5713	12881	9662
5714	12884	9660
5715	12886	9658
5716	12888	9655
5717	12889	9652
5718	12891	9649
5719	12892	9647
5720	12895	9645
5721	12897	9642
5722	12898	9639
5723	12900	9636
5724	12901	9634
5725	12903	9631
5726	12905	9629
5727	12908	9627
5728	12910	9624
5729	12911	9621
5730	12913	9619
5731	12915	9616
5732	12916	9613
5733	12918	9610
5734	12921	9609
5735	12922	9606
5736	12924	9603
5737	12926	9601
5738	12927	9598
5739	12929	9595
5740	12931	9592
5741	12933	9591
5742	12935	9588
5743	12937	9585
5744	12938	9582
5745	12940	9580
5746	12942	9577
5747	12944	9575
5748	12946	9573
5749	12950	9571
5750	12952	9569
5751	12953	9566
5752	12955	9564
5753	12958	9562
5754	12960	9560
5755	12962	9557
5756	12964	9554
5757	12965	9551
5758	12967	9549
5759	12968	9546
5760	12971	9544
5761	12973	9541
5762	12974	9539
5763	12976	9536
5764	12978	9533
5765	12979	9531
5766	12981	9528
5767	12984	9526
5768	12985	9523
5769	12987	9521
5770	12989	9518
5771	12990	9515
5772	12992	9513
5773	12994	9510
5774	12996	9508
5775	12998	9505
5776	13000	9503
5777	13001	9500
5778	13003	9497
5779	13005	9495
5780	13008	9493
5781	13009	9490
5782	13011	9487
5783	13012	9485
5784	13014	9482
5785	13016	9479
5786	13018	9477
5787	13021	9475
5788	13023	9473
5789	13025	9470
5790	13026	9468
5791	13028	9465
5792	13029	9462
5793	13032	9460
5794	13035	9459
5795	13037	9456
5796	13039	9454
5797	13043	9452
5798	13047	9451
5799	13048	9449
5800	13050	9446
5801	13052	9444
5802	13054	9441
5803	13056	9439
5804	13058	9436
5805	13060	9434
5806	13061	9431
5807	13063	9428
5808	13065	9426
5809	13066	9423
5810	13068	9420
5811	13071	9419
5812	13073	9416
5813	13074	9413
5814	13076	9411
5815	13078	9408
5816	13080	9405
5817	13083	9404
5818	13084	9401
5819	13086	9398
5820	13088	9396
5821	13090	9393
5822	13091	9391
5823	13093	9388
5824	13095	9386
5825	13097	9383
5826	13099	9381
5827	13100	9378
5828	13102	9375
5829	13104	9372
5830	13105	9370
5831	13108	9368
5832	13110	9365
5833	13111	9363
5834	13113	9360
5835	13115	9357
5836	13117	9355
5837	13119	9353
5838	13121	9350
5839	13122	9347
5840	13124	9345
5841	13126	9342
5842	13128	9340
5843	13129	9337
5844	13132	9335
5845	13134	9333
5846	13136	9330
5847	13138	9328
5848	13140	9325
5849	13141	9322
5850	13147	9323
5851	13150	9321
5852	13152	9319
5853	13156	9318
5854	13158	9315
5855	13160	9312
5856	13161	9310
5857	13163	9307
5858	13165	9304
5859	13166	9302
5860	13169	9300
5861	13171	9297
5862	13173	9295
5863	13174	9292
5864	13176	9289
5865	13178	9287
5866	13179	9284
5867	13183	9283
5868	13184	9280
5869	13186	9277
5870	13187	9274
5871	13189	9272
5872	13191	9269
5873	13192	9266
5874	13195	9264
5875	13196	9262
5876	13198	9259
5877	13199	9256
5878	13201	9254
5879	13203	9251
5880	13205	9248
5881	13207	9246
5882	13209	9244
5883	13212	9242
5884	13213	9239
5885	13215	9236
5886	13216	9233
5887	13220	9232
5888	13221	9229
5889	13223	9227
5890	13226	9225
5891	13228	9222
5892	13230	9220
5893	13233	9218
5894	13235	9216
5895	13239	9215
5896	13241	9212
5897	13244	9211
5898	13246	9208
5899	13247	9206
5900	13249	9203
5901	13250	9200
5902	13252	9198
5903	13255	9196
5904	13257	9193
5905	13259	9191
5906	13261	9188
5907	13262	9186
5908	13264	9183
5909	13267	9181
5910	13269	9179
5911	13270	9176
5912	13272	9173
5913	13274	9171
5914	13276	9168
5915	13277	9165
5916	13280	9163
5917	13281	9161
5918	13283	9158
5919	13285	9156
5920	13287	9153
5921	13288	9150
5922	13290	9148
5923	13293	9146
5924	13295	9144
5925	13296	9141
5926	13298	9138
5927	13299	9135
5928	13301	9133
5929	13303	9130
5930	13305	9128
5931	13307	9125
5932	13308	9123
5933	13309	9119
5934	13312	9118
5935	13314	9115
5936	13317	9113
5937	13318	9110
5938	13320	9108
5939	13322	9105
5940	13323	9102
5941	13325	9100
5942	13326	9097
5943	13330	9096
5944	13332	9093
5945	13334	9091
5946	13336	9088
5947	13337	9086
5948	13339	9083
5949	13342	9081
5950	13344	9079
5951	13345	9076
5952	13347	9073
5953	13349	9071
5954	13350	9068
5955	13352	9065
5956	13355	9064
5957	13356	9061
5958	13358	9059
5959	13360	9056
5960	13362	9053
5961	13363	9051
5962	13365	9048
5963	13368	9046
5964	13370	9044
5965	13371	9041
5966	13373	9038
5967	13375	9036
5968	13376	9033
5969	13379	9031
5970	13381	9029
5971	13382	9026
5972	13384	9023
5973	13386	9021
5974	13388	9019
5975	13391	9017
5976	13393	9015
5977	13395	9012
5978	13397	9010
5979	13399	9007
5980	13400	9004
5981	13404	9003
5982	13406	9001
5983	13408	8998
5984	13409	8995
5985	13411	8993
5986	13412	8990
5987	13414	8987
5988	13418	8986
5989	13420	8984
5990	13423	8982
5991	13425	8980
5992	13427	8977
5993	13430	8975
5994	13432	8973
5995	13434	8971
5996	13436	8968
5997	13437	8965
5998	13439	8963
5999	13442	8961
6000	13444	8959
6001	13446	8956
6002	13447	8953
6003	13449	8951
6004	13451	8948
6005	13454	8947
6006	13455	8944
6007	13457	8941
6008	13459	8939
6009	13460	8936
6010	13462	8933
6011	13463	8931
6012	13466	8928
6013	13467	8926
6014	13469	8923
6015	13471	8921
6016	13472	8918
6017	13474	8915
6018	13476	8913
6019	13477	8910
6020	13480	8908
6021	13482	8906
6022	13483	8903
6023	13485	8900
6024	13486	8897
6025	13488	8895
6026	13490	8892
6027	13492	8890
6028	13494	8887
6029	13495	8885
6030	13497	8882
6031	13499	8880
6032	13500	8877
6033	13503	8875
6034	13505	8872
6035	13506	8870
6036	13508	8867
6037	13510	8865
6038	13511	8862
6039	13513	8859
6040	13514	8856
6041	13517	8854
6042	13518	8852
6043	13520	8849
6044	13521	8846
6045	13523	8844
6046	13525	8841
6047	13528	8839
6048	13530	8837
6049	13531	8834
6050	13533	8832
6051	13535	8829
6052	13536	8827
6053	13540	8825
6054	13542	8823
6055	13544	8820
6056	13546	8818
6057	13547	8815
6058	13549	8812
6059	13551	8810
6060	13553	8808
6061	13555	8805
6062	13557	8803
6063	13558	8800
6064	13560	8798
6065	13562	8795
6066	13564	8793
6067	13566	8790
6068	13568	8788
6069	13569	8785
6070	13571	8783
6071	13573	8780
6072	13574	8777
6073	13577	8776
6074	13579	8773
6075	13581	8771
6076	13582	8768
6077	13584	8765
6078	13585	8762
6079	13587	8760
6080	13592	8760
6081	13594	8757
6082	13595	8754
6083	13597	8752
6084	13599	8749
6085	13600	8746
6086	13603	8744
6087	13605	8742
6088	13608	8740
6089	13610	8738
6090	13649	8759
6091	13651	8757
6092	13657	8757
6093	13661	8756
6094	13663	8753
6095	13664	8751
6096	13667	8749
6097	13669	8746
6098	13670	8744
6099	13672	8741
6100	13673	8738
6101	13675	8736
6102	13677	8733
6103	13679	8731
6104	13681	8728
6105	13683	8726
6106	13684	8723
6107	13687	8721
6108	13688	8718
6109	13690	8716
6110	13693	8714
6111	13695	8711
6112	13697	8709
6113	13698	8706
6114	13700	8704
6115	13701	8701
6116	13705	8699
6117	13706	8697
6118	13708	8694
6119	13709	8691
6120	13711	8689
6121	13712	8686
6122	13714	8683
6123	13717	8682
6124	13719	8679
6125	13720	8676
6126	13722	8674
6127	13724	8671
6128	13725	8668
6129	13727	8666
6130	13730	8664
6131	13732	8662
6132	13734	8660
6133	13736	8657
6134	13738	8654
6135	13739	8652
6136	13743	8650
6137	13744	8648
6138	13746	8645
6139	13747	8642
6140	13749	8640
6141	13751	8637
6142	13752	8635
6143	13755	8632
6144	13756	8630
6145	13758	8627
6146	13760	8625
6147	13762	8622
6148	13764	8620
6149	13767	8618
6150	13770	8616
6151	13772	8614
6152	13773	8611
6153	13775	8608
6154	13777	8606
6155	13781	8605
6156	13783	8603
6157	13784	8600
6158	13786	8597
6159	13788	8595
6160	13789	8592
6161	13792	8590
6162	13795	8588
6163	13797	8586
6164	13799	8584
6165	13802	8582
6166	13805	8580
6167	13807	8578
6168	13809	8575
6169	13810	8573
6170	13812	8570
6171	13813	8567
6172	13817	8566
6173	13819	8563
6174	13820	8561
6175	13822	8558
6176	13824	8555
6177	13826	8553
6178	13828	8551
6179	13830	8549
6180	13832	8546
6181	13834	8544
6182	13836	8541
6183	13837	8539
6184	13839	8536
6185	13842	8534
6186	13843	8531
6187	13845	8529
6188	13847	8526
6189	13848	8524
6190	13850	8521
6191	13851	8518
6192	13855	8517
6193	13856	8514
6194	13858	8511
6195	13859	8509
6196	13861	8506
6197	13863	8503
6198	13864	8501
6199	13867	8499
6200	13868	8496
6201	13870	8493
6202	13871	8491
6203	13873	8488
6204	13875	8486
6205	13877	8483
6206	13879	8481
6207	13881	8479
6208	13883	8476
6209	13884	8474
6210	13886	8471
6211	13887	8468
6212	13889	8466
6213	13892	8464
6214	13894	8461
6215	13895	8459
6216	13897	8456
6217	13898	8453
6218	13900	8451
6219	13903	8449
6220	13905	8446
6221	13906	8444
6222	13908	8441
6223	13910	8439
6224	13912	8436
6225	13913	8433
6226	13917	8432
6227	13919	8430
6228	13921	8428
6229	13923	8425
6230	13924	8422
6231	13926	8420
6232	13929	8418
6233	13931	8415
6234	13932	8413
6235	13934	8410
6236	13936	8408
6237	13937	8405
6238	13940	8403
6239	13942	8401
6240	13943	8398
6241	13945	8395
6242	13947	8393
6243	13948	8390
6244	13950	8388
6245	13953	8386
6246	13954	8383
6247	13956	8381
6248	13958	8378
6249	13959	8375
6250	13961	8373
6251	13962	8370
6252	13964	8368
6253	13967	8366
6254	13968	8363
6255	13970	8361
6256	13972	8358
6257	13974	8356
6258	13978	8354
6259	13983	8354
6260	13986	8352
6261	13989	8350
6262	13991	8348
6263	13995	8347
6264	13997	8345
6265	13999	8342
6266	14001	8339
6267	14003	8338
6268	14005	8335
6269	14007	8332
6270	14008	8330
6271	14010	8327
6272	14011	8324
6273	14016	8323
6274	14017	8321
6275	14019	8318
6276	14021	8316
6277	14023	8313
6278	14024	8311
6279	14026	8308
6280	14028	8306
6281	14030	8303
6282	14032	8301
6283	14033	8298
6284	14035	8296
6285	14036	8293
6286	14038	8290
6287	14041	8289
6288	14043	8286
6289	14044	8283
6290	14045	8281
6291	14047	8278
6292	14049	8275
6293	14051	8273
6294	14052	8270
6295	14054	8268
6296	14056	8265
6297	14059	8264
6298	14061	8262
6299	14064	8260
6300	14066	8257
6301	14068	8255
6302	14069	8252
6303	14071	8249
6304	14072	8247
6305	14074	8244
6306	14077	8242
6307	14079	8240
6308	14080	8237
6309	14082	8235
6310	14083	8232
6311	14085	8229
6312	14087	8227
6313	14089	8225
6314	14091	8222
6315	14093	8220
6316	14094	8217
6317	14096	8215
6318	14098	8212
6319	14099	8209
6320	14103	8208
6321	14105	8206
6322	14107	8204
6323	14109	8201
6324	14111	8198
6325	14115	8197
6326	14116	8195
6327	14118	8192
6328	14119	8189
6329	14121	8187
6330	14124	8185
6331	14128	8184
6332	14129	8181
6333	14131	8179
6334	14134	8177
6335	14136	8174
6336	14138	8172
6337	14140	8170
6338	14142	8167
6339	14144	8165
6340	14145	8162
6341	14147	8160
6342	14149	8157
6343	14153	8156
6344	14154	8153
6345	14156	8151
6346	14158	8148
6347	14161	8147
6348	14164	8145
6349	14166	8143
6350	14168	8140
6351	14170	8138
6352	14172	8135
6353	14179	8136
6354	14181	8133
6355	14183	8131
6356	14185	8129
6357	14187	8126
6358	14190	8125
6359	14192	8123
6360	14194	8120
6361	14196	8118
6362	14198	8115
6363	14201	8113
6364	14202	8111
6365	14204	8108
6366	14205	8105
6367	14207	8103
6368	14209	8100
6369	14210	8098
6370	14212	8095
6371	14214	8093
6372	14216	8090
6373	14218	8088
6374	14219	8085
6375	14221	8083
6376	14223	8080
6377	14225	8078
6378	14227	8076
