iter	RMSE
7535	0.001268743283
7536	0.001268716021
7537	0.001268704864
7538	0.001268679613
7539	0.0012686753
7540	0.001268659863
7541	0.001268654234
7542	0.001268649705
7543	0.001268643955
7544	0.001268636977
7545	0.001268620932
7546	0.001268615344
7547	0.001268612048
7548	0.001268608085
7549	0.001268596405
7550	0.001268582869
7551	0.001268570938
7552	0.001268559505
7553	0.001268545214
7554	0.001268537956
7555	0.001268525929
7556	0.001268521543
7557	0.001268500474
7558	0.001268494277
7559	0.001268487255
7560	0.001268468894
7561	0.001268463224
7562	0.00126845304
7563	0.001268447806
7564	0.001268424416
7565	0.00126840681
7566	0.001268402712
7567	0.001268391131
7568	0.00126838107
7569	0.001268365172
7570	0.001268354454
7571	0.001268344063
7572	0.001268334115
7573	0.001268330998
7574	0.001268323478
7575	0.001268298813
7576	0.001268293465
7577	0.001268285447
7578	0.001268273363
7579	0.001268258242
7580	0.001268241472
7581	0.001268228107
7582	0.001268216578
7583	0.001268200101
7584	0.001268191088
7585	0.001268188402
7586	0.001268168916
7587	0.001268158516
7588	0.00126815369
7589	0.001268144989
7590	0.001268137791
7591	0.001268124104
7592	0.001268117568
7593	0.00126810336
7594	0.001268091774
7595	0.001268085685
7596	0.001268077057
7597	0.001268051026
7598	0.001268039045
7599	0.001268019144
7600	0.001268009486
7601	0.001267999494
7602	0.001267985766
7603	0.001267972999
7604	0.001267958132
7605	0.001267946763
7606	0.001267933865
7607	0.001267925125
7608	0.001267914721
7609	0.001267901746
7610	0.001267899865
7611	0.001267887757
7612	0.001267876744
7613	0.001267869351
7614	0.00126786004
7615	0.001267844905
7616	0.001267832476
7617	0.001267823675
7618	0.001267814177
7619	0.001267797467
7620	0.001267779626
7621	0.001267771514
7622	0.001267764596
7623	0.001267751098
7624	0.001267736711
7625	0.001267723319
7626	0.001267714215
7627	0.001267705393
7628	0.001267700432
7629	0.001267690916
7630	0.001267685052
7631	0.001267678889
7632	0.001267665874
7633	0.0012676586
7634	0.001267646153
7635	0.001267616897
7636	0.001267612225
7637	0.001267600623
7638	0.001267586177
7639	0.001267575118
7640	0.001267567481
7641	0.001267558847
7642	0.001267545669
7643	0.001267530506
7644	0.001267516242
7645	0.001267494377
7646	0.001267484662
7647	0.001267477156
7648	0.001267460232
7649	0.0012674554
7650	0.00126744338
7651	0.001267436077
7652	0.001267429026
7653	0.001267421387
7654	0.001267404615
7655	0.001267394973
7656	0.001267384265
7657	0.001267373846
7658	0.001267360654
7659	0.001267353168
7660	0.001267345156
7661	0.001267342867
7662	0.001267333245
7663	0.001267325588
7664	0.001267316538
7665	0.001267306227
7666	0.001267297828
7667	0.001267291471
7668	0.001267283255
7669	0.001267277582
7670	0.001267262231
7671	0.001267254851
7672	0.001267244763
7673	0.001267236609
7674	0.001267228555
7675	0.001267225527
7676	0.001267213881
7677	0.00126720146
7678	0.001267181551
7679	0.001267179403
7680	0.001267173959
7681	0.001267166507
7682	0.001267141602
7683	0.00126713015
7684	0.001267124793
7685	0.001267117107
7686	0.00126710522
7687	0.001267098355
7688	0.001267093109
7689	0.001267085682
7690	0.001267071811
7691	0.001267062844
7692	0.001267060456
7693	0.001267054661
7694	0.001267048793
7695	0.001267033438
7696	0.001267018956
7697	0.001267005919
7698	0.001266999617
7699	0.001266992586
7700	0.001266981805
7701	0.001266971322
7702	0.001266965537
7703	0.001266952388
7704	0.001266950806
7705	0.001266931517
7706	0.001266922127
7707	0.00126690884
7708	0.001266905852
7709	0.00126690269
7710	0.001266894803
7711	0.001266886162
7712	0.001266868315
7713	0.001266855674
7714	0.00126684522
7715	0.001266840804
7716	0.001266834088
7717	0.001266823174
7718	0.001266815681
7719	0.001266810806
7720	0.001266803638
7721	0.001266792217
7722	0.001266787582
7723	0.001266776926
7724	0.001266768896
7725	0.001266753262
7726	0.001266742824
7727	0.001266736767
7728	0.001266730895
7729	0.001266728712
7730	0.001266721306
7731	0.001266702902
7732	0.001266694319
7733	0.001266673573
7734	0.001266665117
7735	0.001266644774
7736	0.001266630204
7737	0.001266620736
7738	0.001266616357
7739	0.001266606971
7740	0.001266603687
7741	0.001266603134
7742	0.001266593738
7743	0.001266582206
7744	0.001266573859
7745	0.001266569536
7746	0.001266568167
7747	0.00126656051
7748	0.001266554527
7749	0.001266543791
7750	0.001266537551
7751	0.001266531654
7752	0.001266527657
7753	0.001266520439
7754	0.001266511736
7755	0.001266494587
7756	0.001266476558
7757	0.001266465838
7758	0.001266462063
7759	0.001266445388
7760	0.001266434748
7761	0.001266428665
7762	0.001266420231
7763	0.001266408543
7764	0.001266403607
7765	0.001266393513
7766	0.001266385629
7767	0.001266380312
7768	0.001266374889
7769	0.001266369325
7770	0.001266359972
7771	0.001266355519
7772	0.001266351034
7773	0.001266346558
7774	0.001266334661
7775	0.001266326533
7776	0.001266317858
7777	0.001266306697
7778	0.001266302817
7779	0.001266293938
7780	0.001266290712
7781	0.00126627762
7782	0.00126627276
7783	0.001266257675
7784	0.001266256416
7785	0.001266244323
7786	0.001266242891
7787	0.001266239253
7788	0.001266229628
7789	0.001266223039
7790	0.001266214334
7791	0.001266207449
7792	0.00126620399
7793	0.001266191441
7794	0.001266182573
7795	0.001266176168
7796	0.001266168903
7797	0.001266162134
7798	0.001266152226
7799	0.001266149526
7800	0.001266147033
7801	0.001266134549
7802	0.001266130916
7803	0.001266122025
7804	0.001266108843
7805	0.001266097254
7806	0.001266087245
7807	0.00126608348
7808	0.001266075759
7809	0.001266071835
7810	0.00126606297
7811	0.00126605776
7812	0.001266048791
7813	0.001266039435
7814	0.001266033158
7815	0.001266029485
7816	0.001266023018
7817	0.001266019759
7818	0.001266018557
7819	0.001266015868
7820	0.00126601108
7821	0.001266007075
7822	0.001266004975
7823	0.001265999725
7824	0.001265998757
7825	0.001265997818
7826	0.001265987588
7827	0.00126598606
7828	0.001265983824
7829	0.001265981717
7830	0.001265972186
7831	0.001265964016
7832	0.001265954373
7833	0.001265940141
7834	0.001265932672
7835	0.00126592515
7836	0.001265917532
7837	0.001265911087
7838	0.00126590694
7839	0.001265901815
7840	0.001265892685
7841	0.001265874424
7842	0.001265868459
7843	0.001265862028
7844	0.001265858541
7845	0.001265854008
7846	0.001265852045
7847	0.001265846107
7848	0.001265840031
7849	0.001265834851
7850	0.00126582855
7851	0.001265820748
7852	0.001265815409
7853	0.001265812227
7854	0.001265792098
7855	0.001265787508
7856	0.001265782273
7857	0.001265775677
7858	0.001265770228
7859	0.001265767299
7860	0.001265763692
7861	0.001265759479
7862	0.001265758218
7863	0.001265757677
7864	0.00126574254
7865	0.001265739933
7866	0.001265732492
7867	0.001265722628
7868	0.001265716373
7869	0.001265710377
7870	0.001265705561
7871	0.001265701053
7872	0.001265689534
7873	0.001265684274
7874	0.001265680819
7875	0.001265676017
7876	0.001265671823
7877	0.00126566693
7878	0.001265665484
7879	0.0012656603
7880	0.001265649925
7881	0.001265643052
7882	0.001265628819
7883	0.001265628026
7884	0.001265622057
7885	0.001265614752
7886	0.001265610545
7887	0.001265604129
7888	0.001265600002
7889	0.001265592048
7890	0.001265588395
7891	0.001265586285
7892	0.00126557687
7893	0.001265570983
7894	0.00126556176
7895	0.001265552838
7896	0.001265544426
7897	0.00126553657
7898	0.001265532601
7899	0.001265526903
7900	0.001265513826
7901	0.001265504732
7902	0.001265495063
7903	0.00126549322
7904	0.001265489033
7905	0.001265488235
7906	0.001265484051
7907	0.001265481301
7908	0.001265479599
7909	0.001265471889
7910	0.001265461167
7911	0.001265459036
7912	0.001265456377
7913	0.001265451396
7914	0.001265445589
7915	0.001265440957
7916	0.001265432542
7917	0.001265431013
7918	0.001265426567
7919	0.001265423141
7920	0.001265417836
7921	0.001265413084
7922	0.001265400099
7923	0.001265391093
7924	0.001265384502
7925	0.00126537957
7926	0.001265363866
7927	0.001265351653
7928	0.001265348617
7929	0.001265344178
7930	0.001265336601
7931	0.001265330633
7932	0.001265324175
7933	0.001265316501
7934	0.001265310233
7935	0.001265307167
7936	0.001265295396
7937	0.001265288723
7938	0.001265287298
7939	0.001265283628
7940	0.001265277958
7941	0.001265274373
7942	0.001265262971
7943	0.00126526116
7944	0.001265253855
7945	0.001265249684
7946	0.001265247704
7947	0.00126523884
7948	0.001265236824
7949	0.001265224832
7950	0.001265219007
7951	0.00126521667
7952	0.001265210468
7953	0.001265203775
7954	0.001265195572
7955	0.00126518653
7956	0.001265180125
7957	0.001265175259
7958	0.001265168823
7959	0.001265156038
7960	0.001265151273
7961	0.001265147942
7962	0.001265145619
7963	0.001265141958
7964	0.001265136758
7965	0.001265131645
7966	0.001265129415
7967	0.001265124243
7968	0.001265117729
7969	0.001265113267
7970	0.001265106286
7971	0.001265098207
7972	0.001265087727
7973	0.001265085473
7974	0.001265080497
7975	0.001265077347
7976	0.001265075555
7977	0.001265071233
7978	0.001265064009
7979	0.001265059549
7980	0.001265056496
7981	0.001265049269
7982	0.001265039418
7983	0.00126503215
7984	0.001265025853
7985	0.001265018476
7986	0.001265014645
7987	0.001265007293
7988	0.001265001239
7989	0.001264997779
7990	0.001264994763
7991	0.001264990967
7992	0.001264986771
7993	0.001264976524
7994	0.001264972669
7995	0.001264966708
7996	0.001264960843
7997	0.00126495006
7998	0.001264946902
7999	0.001264939467
8000	0.00126493571
8001	0.001264930582
8002	0.001264921574
8003	0.001264917105
8004	0.00126491324
8005	0.001264904557
8006	0.001264901686
8007	0.001264899667
8008	0.00126489665
8009	0.00126489578
8010	0.001264895199
8011	0.001264893406
8012	0.001264890078
8013	0.001264882731
8014	0.001264877387
8015	0.001264870792
8016	0.001264866884
8017	0.001264860869
8018	0.001264854951
8019	0.001264849478
8020	0.001264846257
8021	0.001264840799
8022	0.001264840103
8023	0.001264834109
8024	0.00126482782
8025	0.001264823433
8026	0.001264820285
8027	0.001264819358
8028	0.001264815521
8029	0.00126480908
8030	0.001264806118
8031	0.001264799823
8032	0.001264792527
8033	0.001264786682
8034	0.001264783922
8035	0.001264776175
8036	0.001264770835
8037	0.001264769385
8038	0.001264764051
8039	0.00126475879
8040	0.001264752268
8041	0.001264747197
8042	0.001264743994
8043	0.001264741327
8044	0.001264736579
8045	0.001264729681
8046	0.00126472431
8047	0.001264720311
8048	0.001264717047
8049	0.001264714013
8050	0.001264709522
8051	0.001264708393
8052	0.001264704731
8053	0.00126470211
8054	0.001264693944
8055	0.001264691942
8056	0.001264686314
8057	0.001264685367
8058	0.001264676355
8059	0.001264673941
8060	0.001264663966
8061	0.001264660383
8062	0.001264653972
8063	0.001264649165
8064	0.001264644651
8065	0.001264640385
8066	0.001264636699
8067	0.001264628127
8068	0.001264625244
8069	0.001264622955
8070	0.001264616666
8071	0.00126461028
8072	0.001264607136
8073	0.001264604837
8074	0.001264601532
8075	0.001264597695
8076	0.001264594217
8077	0.001264591431
8078	0.001264589108
8079	0.001264583227
8080	0.001264575415
8081	0.001264570221
8082	0.001264566573
8083	0.001264562586
8084	0.00126455388
8085	0.001264548041
8086	0.001264542473
8087	0.001264536855
8088	0.001264531185
8089	0.001264527891
8090	0.001264524962
8091	0.001264521305
8092	0.001264518177
8093	0.001264517108
8094	0.001264516276
8095	0.001264509276
8096	0.001264507199
8097	0.001264506431
8098	0.001264500081
8099	0.001264490259
8100	0.001264486268
8101	0.001264483251
8102	0.001264481959
8103	0.00126447618
8104	0.001264471792
8105	0.001264466705
8106	0.00126446056
8107	0.001264459076
8108	0.00126445285
8109	0.001264446605
8110	0.001264440371
8111	0.001264436399
8112	0.00126443424
8113	0.001264432303
8114	0.001264431043
8115	0.001264426773
8116	0.001264423305
8117	0.001264419069
8118	0.00126441772
8119	0.001264415213
8120	0.001264413161
8121	0.001264408671
8122	0.001264407231
8123	0.001264404409
8124	0.001264396386
8125	0.00126439269
8126	0.001264391524
8127	0.001264388764
8128	0.001264382279
8129	0.001264374949
8130	0.001264373359
8131	0.001264370409
8132	0.001264366799
8133	0.001264362475
8134	0.001264357921
8135	0.001264356358
8136	0.001264351323
8137	0.001264347593
8138	0.001264342428
8139	0.001264336777
8140	0.001264334358
8141	0.001264332754
8142	0.001264329894
8143	0.001264325765
8144	0.001264320452
8145	0.001264316576
8146	0.001264309235
8147	0.001264305228
8148	0.001264303426
8149	0.001264297783
8150	0.001264294365
8151	0.001264292959
8152	0.001264290163
8153	0.001264288413
8154	0.001264284922
8155	0.001264280383
8156	0.001264277679
8157	0.001264276056
8158	0.001264272118
8159	0.001264270236
8160	0.00126426719
8161	0.001264263754
8162	0.001264260588
8163	0.001264257746
8164	0.001264256127
8165	0.001264255431
8166	0.001264254931
8167	0.00126425381
8168	0.001264250621
8169	0.001264243954
8170	0.001264241456
8171	0.001264237217
8172	0.001264234906
8173	0.001264231239
8174	0.001264228142
8175	0.001264223942
8176	0.001264223002
8177	0.001264215362
8178	0.001264211349
8179	0.001264210534
8180	0.001264206546
8181	0.00126420342
8182	0.001264198833
8183	0.001264196355
8184	0.001264195337
8185	0.001264189613
8186	0.001264187282
8187	0.001264185027
8188	0.001264182608
8189	0.001264179204
8190	0.001264175221
8191	0.001264172257
8192	0.001264166551
8193	0.00126416202
8194	0.001264159018
8195	0.001264157564
8196	0.001264153252
8197	0.001264151293
8198	0.001264149832
8199	0.00126414675
8200	0.001264139899
8201	0.001264138478
8202	0.00126413593
8203	0.001264132245
8204	0.001264127456
8205	0.00126412292
8206	0.001264122221
8207	0.001264120518
8208	0.001264115711
8209	0.001264111292
8210	0.001264103339
8211	0.001264098671
8212	0.001264096138
8213	0.001264094464
8214	0.001264088681
8215	0.001264086212
8216	0.00126408396
8217	0.001264081385
8218	0.001264078924
8219	0.001264074311
8220	0.001264072252
8221	0.001264069469
8222	0.001264066441
8223	0.001264064673
8224	0.001264061674
8225	0.001264059586
8226	0.001264055512
8227	0.001264053705
8228	0.001264048641
8229	0.00126404456
8230	0.001264035969
8231	0.00126403265
8232	0.001264027976
8233	0.001264024567
8234	0.001264023614
8235	0.001264022473
8236	0.001264020959
8237	0.001264019398
8238	0.001264011964
8239	0.001264009222
8240	0.001264007517
8241	0.001264006251
8242	0.001264004508
8243	0.001264001881
8244	0.00126399937
8245	0.001263997126
8246	0.001263993196
8247	0.001263990709
8248	0.001263987702
8249	0.001263985948
8250	0.001263982925
8251	0.001263979404
8252	0.001263977453
8253	0.001263974922
8254	0.001263974013
8255	0.001263971035
8256	0.001263966369
8257	0.001263962326
8258	0.001263959272
8259	0.001263956069
8260	0.001263952868
8261	0.001263950793
8262	0.001263947317
8263	0.001263943393
8264	0.001263941939
8265	0.001263939828
8266	0.001263936652
8267	0.001263931892
8268	0.001263925971
8269	0.00126392101
8270	0.0012639178
8271	0.001263916953
8272	0.00126391296
8273	0.001263910679
8274	0.001263910098
8275	0.001263906904
8276	0.00126390475
8277	0.001263902024
8278	0.001263899516
8279	0.001263896931
8280	0.001263895854
8281	0.001263894464
8282	0.00126389049
8283	0.001263884646
8284	0.001263884294
8285	0.001263878155
8286	0.001263875767
8287	0.001263873999
8288	0.001263872797
8289	0.001263869873
8290	0.001263867619
8291	0.001263863764
8292	0.001263862137
8293	0.001263858118
8294	0.001263856529
8295	0.001263853113
8296	0.001263850951
8297	0.001263849877
8298	0.001263846153
8299	0.001263840869
8300	0.001263838761
8301	0.001263836473
8302	0.001263834338
8303	0.001263830898
8304	0.001263827855
8305	0.001263827285
8306	0.001263823284
8307	0.001263822539
8308	0.001263821476
8309	0.001263817967
8310	0.001263813386
8311	0.001263811063
8312	0.001263810167
8313	0.001263806469
8314	0.001263805215
8315	0.001263801418
8316	0.001263800605
8317	0.001263799979
8318	0.001263798708
8319	0.001263796916
8320	0.001263794911
8321	0.001263792246
8322	0.001263790338
8323	0.001263787935
8324	0.001263786356
8325	0.001263783535
8326	0.001263782309
8327	0.001263779438
8328	0.001263776416
8329	0.001263775111
8330	0.001263772348
8331	0.001263770749
8332	0.00126377004
8333	0.001263768587
8334	0.001263767093
8335	0.001263765525
8336	0.00126376372
8337	0.00126376238
8338	0.001263761581
8339	0.001263760211
8340	0.001263758754
8341	0.001263755809
8342	0.001263753409
8343	0.001263752871
8344	0.00126374971
8345	0.001263747652
8346	0.001263745846
8347	0.001263741023
8348	0.001263739156
8349	0.001263738228
8350	0.001263735355
8351	0.001263733041
8352	0.001263731809
8353	0.001263730602
8354	0.001263729645
8355	0.001263726745
8356	0.001263724887
8357	0.001263722377
8358	0.001263720779
8359	0.001263718052
8360	0.001263716405
8361	0.001263714502
8362	0.001263710848
8363	0.001263708804
8364	0.001263704702
8365	0.001263703465
8366	0.001263701581
8367	0.001263699871
8368	0.001263698534
8369	0.001263696779
8370	0.001263694713
8371	0.001263691776
8372	0.001263688898
8373	0.001263686687
8374	0.001263684182
8375	0.001263680728
8376	0.001263679035
8377	0.001263674136
8378	0.001263672368
8379	0.001263670494
8380	0.001263668283
8381	0.001263666229
8382	0.001263662373
8383	0.001263657156
8384	0.001263654942
8385	0.001263652801
8386	0.001263651742
8387	0.001263649358
8388	0.001263647547
8389	0.001263644913
8390	0.001263644023
8391	0.001263641133
8392	0.001263639069
8393	0.001263636272
8394	0.001263633614
8395	0.00126363148
8396	0.001263629164
8397	0.001263626454
8398	0.00126362539
8399	0.001263623683
8400	0.00126362225
8401	0.00126361947
8402	0.001263617063
8403	0.001263615112
8404	0.001263613803
8405	0.001263612341
8406	0.001263610735
8407	0.001263604784
8408	0.001263601589
8409	0.001263599273
8410	0.001263596753
8411	0.001263592579
8412	0.001263590122
8413	0.001263588524
8414	0.001263587444
8415	0.001263586186
8416	0.001263583286
8417	0.001263581985
8418	0.001263580431
8419	0.001263578791
8420	0.001263577488
8421	0.001263575678
8422	0.001263573815
8423	0.001263572555
8424	0.001263570755
8425	0.001263568738
8426	0.001263566586
8427	0.001263565056
8428	0.001263563415
8429	0.001263561143
8430	0.001263559456
8431	0.001263558129
8432	0.001263554123
8433	0.001263553937
8434	0.001263552452
8435	0.001263546597
8436	0.001263544548
8437	0.001263543426
8438	0.001263539582
8439	0.001263537532
8440	0.001263536457
8441	0.001263535599
8442	0.001263533911
8443	0.001263533611
8444	0.00126353275
8445	0.001263531155
8446	0.001263528608
8447	0.001263525665
8448	0.001263524621
8449	0.001263522888
8450	0.00126352065
8451	0.0012635188
8452	0.00126351293
8453	0.001263511816
8454	0.001263507937
8455	0.00126350579
8456	0.001263503707
8457	0.001263502256
8458	0.001263500588
8459	0.001263498119
8460	0.001263496808
8461	0.00126349425
8462	0.001263492317
8463	0.001263490163
8464	0.001263488727
8465	0.001263487012
8466	0.001263486013
8467	0.001263485558
8468	0.001263483048
8469	0.001263482035
8470	0.001263481147
8471	0.001263478236
8472	0.001263475105
8473	0.001263472945
8474	0.001263471603
8475	0.001263471128
8476	0.001263468693
8477	0.001263465486
8478	0.001263464488
8479	0.001263463041
8480	0.001263458858
8481	0.001263457877
8482	0.001263456069
8483	0.001263453557
8484	0.00126345017
8485	0.001263448303
8486	0.001263446642
8487	0.001263444767
8488	0.001263442458
8489	0.001263439928
8490	0.001263437463
8491	0.001263435464
8492	0.001263432598
8493	0.00126343017
8494	0.00126342807
8495	0.001263426134
8496	0.001263424686
8497	0.001263422425
8498	0.001263420224
8499	0.001263418362
8500	0.001263416685
8501	0.001263415473
8502	0.001263412408
8503	0.001263411668
8504	0.001263409462
8505	0.001263408261
8506	0.00126340565
8507	0.00126340473
8508	0.001263403685
8509	0.001263402752
8510	0.001263401188
8511	0.001263400374
8512	0.001263398369
8513	0.001263396099
8514	0.00126339453
8515	0.001263392654
8516	0.00126339066
8517	0.001263388691
8518	0.001263387665
8519	0.00126338459
8520	0.001263382223
8521	0.001263380038
8522	0.001263377594
8523	0.001263376413
8524	0.001263374929
8525	0.001263373792
8526	0.001263372725
8527	0.001263371522
8528	0.001263370044
8529	0.001263366093
8530	0.001263363761
8531	0.001263360901
8532	0.001263359695
8533	0.001263357427
8534	0.001263354692
8535	0.001263352543
8536	0.0012633516
8537	0.001263350483
8538	0.001263347788
8539	0.001263346658
8540	0.001263346152
8541	0.001263345605
8542	0.001263344846
8543	0.001263343009
8544	0.001263342173
8545	0.001263340521
8546	0.001263339195
8547	0.001263337101
8548	0.0012633344
8549	0.001263331932
8550	0.001263330875
8551	0.001263328863
8552	0.001263326381
8553	0.001263325967
8554	0.001263323034
8555	0.001263322356
8556	0.001263320287
8557	0.001263318616
8558	0.001263317714
8559	0.001263314809
8560	0.001263312746
8561	0.001263311405
8562	0.001263310551
8563	0.001263309132
8564	0.001263307918
8565	0.001263306226
8566	0.001263305343
8567	0.001263301585
8568	0.001263300789
8569	0.001263299647
8570	0.001263297484
8571	0.00126329537
8572	0.001263294635
8573	0.001263292239
8574	0.001263291156
8575	0.001263290365
8576	0.00126328976
8577	0.001263288123
8578	0.001263285488
8579	0.001263284822
8580	0.001263283302
8581	0.001263281977
8582	0.001263279147
8583	0.001263277869
8584	0.0012632759
8585	0.001263274474
8586	0.00126327396
8587	0.001263271763
8588	0.001263271086
8589	0.001263268538
8590	0.001263267208
8591	0.00126326658
8592	0.001263264436
8593	0.001263262552
8594	0.001263262167
8595	0.001263259846
8596	0.001263258972
8597	0.001263258529
8598	0.001263256818
8599	0.001263253517
8600	0.001263251652
8601	0.001263250717
8602	0.001263248552
8603	0.001263247371
8604	0.001263246424
8605	0.001263245194
8606	0.001263244797
8607	0.001263244125
8608	0.001263243395
8609	0.001263241797
8610	0.001263240854
8611	0.001263239631
8612	0.001263239492
8613	0.001263238528
8614	0.001263237559
8615	0.001263234757
8616	0.001263231581
8617	0.001263228794
8618	0.001263226533
8619	0.001263224824
8620	0.001263224293
8621	0.001263223801
8622	0.001263223298
8623	0.001263221506
8624	0.00126321886
8625	0.001263216883
8626	0.001263215526
8627	0.001263214637
8628	0.001263212573
8629	0.001263210099
8630	0.001263209603
8631	0.001263208743
8632	0.001263207452
8633	0.001263206221
8634	0.001263204738
8635	0.001263203977
8636	0.00126320184
8637	0.001263201118
8638	0.001263200401
8639	0.001263199284
8640	0.001263196798
8641	0.001263195855
8642	0.001263193745
8643	0.00126319331
8644	0.001263193133
8645	0.001263192681
8646	0.001263192011
8647	0.001263189875
8648	0.001263188017
8649	0.001263186146
8650	0.001263184547
8651	0.00126318399
8652	0.001263181623
8653	0.001263179748
8654	0.001263177858
8655	0.001263176458
8656	0.001263173582
8657	0.001263172089
8658	0.00126316961
8659	0.001263169057
8660	0.001263167946
8661	0.001263166501
8662	0.001263165454
8663	0.001263165136
8664	0.001263163883
8665	0.001263162665
8666	0.001263161895
8667	0.00126316052
8668	0.001263158826
8669	0.001263157615
8670	0.001263155843
8671	0.001263154199
8672	0.0012631509
8673	0.001263150027
8674	0.00126314839
8675	0.001263146721
8676	0.001263145041
8677	0.001263144551
8678	0.001263144288
8679	0.001263143614
8680	0.0012631424
8681	0.001263139986
8682	0.00126313872
8683	0.001263138203
8684	0.001263136089
8685	0.001263134816
8686	0.00126313253
8687	0.001263131837
8688	0.001263130964
8689	0.001263129175
8690	0.0012631276
8691	0.001263126509
8692	0.001263125374
8693	0.001263123694
8694	0.001263122243
8695	0.001263121032
8696	0.001263119784
8697	0.001263118666
8698	0.001263118233
8699	0.001263117493
8700	0.001263115579
8701	0.001263115182
8702	0.001263113651
8703	0.001263112697
8704	0.001263112139
8705	0.001263111154
8706	0.001263110487
8707	0.001263109281
8708	0.001263107383
8709	0.001263106484
8710	0.001263105345
8711	0.001263104462
8712	0.001263102653
8713	0.001263101452
8714	0.001263100579
8715	0.001263099333
8716	0.001263097098
8717	0.001263096028
8718	0.00126309484
8719	0.0012630945
8720	0.00126309343
8721	0.001263092403
8722	0.001263091502
8723	0.001263090789
8724	0.001263089957
8725	0.001263087503
8726	0.001263086332
8727	0.001263084118
8728	0.001263082552
8729	0.001263081485
8730	0.001263079849
8731	0.001263078982
8732	0.001263078294
8733	0.00126307709
8734	0.001263075897
8735	0.001263074843
8736	0.001263073767
8737	0.001263073314
8738	0.001263072369
8739	0.001263072111
8740	0.001263071247
8741	0.001263070009
8742	0.001263069517
8743	0.001263069054
8744	0.001263068353
8745	0.001263066421
8746	0.001263064992
8747	0.001263063381
8748	0.001263061838
8749	0.001263061167
8750	0.001263060707
8751	0.001263059747
8752	0.001263059383
8753	0.001263058187
8754	0.001263057909
8755	0.001263057201
8756	0.001263055717
8757	0.001263054818
8758	0.001263053769
8759	0.001263052489
8760	0.001263051829
8761	0.001263050752
8762	0.001263049853
8763	0.001263049321
8764	0.001263047958
8765	0.001263045296
8766	0.001263045167
8767	0.001263043705
8768	0.001263042434
8769	0.001263041208
8770	0.001263039872
8771	0.001263038808
8772	0.001263038487
8773	0.001263037496
8774	0.001263036388
8775	0.001263036021
8776	0.001263034084
8777	0.001263033171
8778	0.001263031558
8779	0.001263031084
8780	0.001263030008
8781	0.001263029025
8782	0.001263027635
8783	0.001263026912
8784	0.001263026367
8785	0.001263025445
8786	0.001263024275
8787	0.001263023104
8788	0.001263021713
8789	0.00126302124
8790	0.001263020165
8791	0.001263019633
8792	0.00126301816
8793	0.001263017734
8794	0.001263017352
8795	0.001263016854
8796	0.001263016127
8797	0.001263014418
8798	0.001263014089
8799	0.001263012699
8800	0.001263011536
8801	0.001263010835
8802	0.001263009357
8803	0.001263009212
8804	0.00126300886
8805	0.00126300805
8806	0.001263006516
8807	0.0012630055
8808	0.001263003613
8809	0.001263002507
8810	0.001263000998
8811	0.00126299963
8812	0.00126299823
8813	0.001262997864
8814	0.001262996604
8815	0.001262995292
8816	0.001262994601
8817	0.001262993972
8818	0.001262992749
8819	0.00126299252
8820	0.001262991698
8821	0.001262990716
8822	0.001262989478
8823	0.00126298875
8824	0.00126298804
8825	0.001262987456
8826	0.001262986371
8827	0.00126298621
8828	0.001262985127
8829	0.001262984173
8830	0.001262983349
8831	0.001262983209
8832	0.001262983125
8833	0.001262982033
8834	0.001262981424
8835	0.001262980311
8836	0.00126297973
8837	0.001262979066
8838	0.001262977913
8839	0.001262976387
8840	0.001262975369
8841	0.001262975235
8842	0.001262974564
8843	0.001262973034
8844	0.001262972564
8845	0.001262971164
8846	0.001262969982
8847	0.001262969188
8848	0.001262967696
8849	0.001262966994
8850	0.001262966598
8851	0.001262965408
8852	0.001262963915
8853	0.001262962901
8854	0.001262962424
8855	0.001262961301
8856	0.00126296063
8857	0.001262960484
8858	0.001262960088
8859	0.00126295932
8860	0.001262958703
8861	0.001262957884
8862	0.001262957197
8863	0.001262956994
8864	0.001262955909
8865	0.001262955326
8866	0.001262954967
8867	0.00126295484
8868	0.001262953501
8869	0.001262952774
8870	0.001262951984
8871	0.001262951748
8872	0.001262950994
8873	0.001262950524
8874	0.001262948909
8875	0.001262948074
8876	0.001262947169
8877	0.001262945688
8878	0.001262945104
8879	0.001262944524
8880	0.001262943026
8881	0.00126294272
8882	0.001262940997
8883	0.001262939625
8884	0.001262939168
8885	0.001262937293
8886	0.001262936117
8887	0.001262934709
8888	0.00126293418
8889	0.001262933566
8890	0.001262932677
8891	0.001262932286
8892	0.001262931889
8893	0.001262931326
8894	0.001262930975
8895	0.001262930618
8896	0.001262929851
8897	0.001262928275
8898	0.001262927606
8899	0.001262926692
8900	0.001262925335
8901	0.001262924413
8902	0.001262923977
8903	0.001262922959
8904	0.001262922811
8905	0.001262921828
8906	0.001262920751
8907	0.001262919026
8908	0.001262918264
8909	0.001262917464
8910	0.001262916406
8911	0.001262915361
8912	0.001262913526
8913	0.001262912595
8914	0.001262911361
8915	0.001262910645
8916	0.001262910324
8917	0.001262909406
8918	0.001262909029
8919	0.001262908017
8920	0.001262907517
8921	0.001262906696
8922	0.001262906264
8923	0.001262905954
8924	0.001262904185
8925	0.001262904082
8926	0.001262903582
8927	0.001262902163
8928	0.001262900686
8929	0.001262899825
8930	0.001262897936
8931	0.001262896814
8932	0.001262896444
8933	0.001262895996
